id,delivery_person_age,delivery_person_ratings,order_date,time_orderd,time_order_picked,weather_conditions,road_traffic_density,type_of_order,type_of_vehicle,multiple_deliveries,festival,city,time_taken_min
0x9179,37.0,4.5,2022-03-20,1900-01-01 22:50:00,1900-01-01 23:05:00,windy,low,Buffet,motorcycle,1,no,metropolitan,29
0xcac3,28.0,4.9,2022-02-13,1900-01-01 11:10:00,1900-01-01 11:15:00,cloudy,high,Meal,motorcycle,1,no,metropolitan,21
0x9e59,20.0,4.9,2022-03-14,1900-01-01 17:50:00,1900-01-01 17:55:00,windy,medium,Meal,scooter,1,no,metropolitan,15
0x889,30.0,4.7,2022-04-06,1900-01-01 20:55:00,1900-01-01 21:05:00,cloudy,jam,Snack,scooter,2,no,metropolitan,44
0x684d,25.0,4.8,2022-03-31,1900-01-01 19:55:00,1900-01-01 20:10:00,sandstorms,jam,Buffet,motorcycle,1,no,metropolitan,37
0xba6f,31.0,4.7,2022-03-18,1900-01-01 19:45:00,1900-01-01 19:55:00,cloudy,jam,Buffet,motorcycle,0,no,metropolitan,43
0x4831,31.0,4.8,2022-03-15,1900-01-01 19:40:00,1900-01-01 19:45:00,sandstorms,jam,Drinks,scooter,1,no,urban,27
0x36c2,39.0,4.7,2022-04-03,1900-01-01 21:40:00,1900-01-01 21:45:00,sandstorms,jam,Drinks,scooter,0,no,metropolitan,26
0x7c72,32.0,4.8,2022-03-20,1900-01-01 22:10:00,1900-01-01 22:20:00,fog,low,Buffet,electric_scooter,1,no,metropolitan,26
0x822c,36.0,4.6,2022-03-28,1900-01-01 08:40:00,1900-01-01 08:50:00,fog,low,Drinks,motorcycle,1,no,metropolitan,28
0x5bf1,38.0,4.9,2022-04-03,1900-01-01 09:30:00,1900-01-01 09:45:00,sunny,low,Buffet,motorcycle,1,no,metropolitan,21
0x72ab,27.0,3.9,2022-03-30,1900-01-01 19:25:00,1900-01-01 19:40:00,sunny,jam,Buffet,motorcycle,1,no,metropolitan,41
0xaf3c,39.0,4.9,2022-03-09,1900-01-01 20:20:00,1900-01-01 20:35:00,stormy,jam,Buffet,electric_scooter,0,no,metropolitan,29
0xafe3,37.0,4.9,2022-03-20,1900-01-01 18:45:00,1900-01-01 18:50:00,sandstorms,medium,Meal,scooter,1,no,urban,26
0x7811,30.0,3.6,2022-03-18,1900-01-01 19:30:00,1900-01-01 19:35:00,sandstorms,jam,Buffet,motorcycle,1,no,metropolitan,40
0xc8bc,32.0,4.7,2022-02-16,1900-01-01 19:45:00,1900-01-01 19:55:00,cloudy,jam,Snack,electric_scooter,1,no,metropolitan,39
0x4d9b,37.0,4.6,2022-03-04,1900-01-01 23:15:00,1900-01-01 23:30:00,cloudy,low,Snack,motorcycle,1,no,metropolitan,44
0x7aed,25.0,4.4,2022-04-03,1900-01-01 11:40:00,1900-01-01 11:55:00,stormy,high,Snack,motorcycle,1,no,urban,39
0x5bb9,37.0,4.7,2022-03-23,1900-01-01 19:15:00,1900-01-01 19:30:00,sunny,jam,Snack,scooter,1,no,metropolitan,29
0xc65b,21.0,4.6,2022-02-17,1900-01-01 09:25:00,1900-01-01 09:40:00,sandstorms,low,Drinks,scooter,1,no,urban,16
0xbc18,26.0,4.6,2022-03-31,1900-01-01 22:30:00,1900-01-01 22:45:00,stormy,low,Buffet,motorcycle,0,no,metropolitan,10
0x35fe,23.0,4.4,2022-03-27,1900-01-01 17:25:00,1900-01-01 17:30:00,stormy,medium,Snack,motorcycle,1,no,metropolitan,37
0x8032,32.0,4.2,2022-03-24,1900-01-01 10:50:00,1900-01-01 10:55:00,sandstorms,low,Buffet,motorcycle,1,no,metropolitan,25
0x71c0,21.0,4.6,2022-03-11,1900-01-01 17:15:00,1900-01-01 17:25:00,fog,medium,Buffet,motorcycle,0,no,metropolitan,22
0x1f98,33.0,4.7,2022-03-23,1900-01-01 19:40:00,1900-01-01 19:45:00,fog,jam,Snack,motorcycle,1,no,metropolitan,40
0xcb79,27.0,4.7,2022-02-15,1900-01-01 08:25:00,1900-01-01 08:35:00,cloudy,low,Snack,motorcycle,1,no,urban,23
0xdfff,26.0,5.0,2022-02-13,1900-01-01 22:35:00,1900-01-01 22:40:00,cloudy,low,Buffet,motorcycle,1,no,urban,13
0xa26a,36.0,4.9,2022-03-05,1900-01-01 10:10:00,1900-01-01 10:25:00,fog,low,Buffet,scooter,0,no,metropolitan,18
0xc4f3,37.0,4.9,2022-02-13,1900-01-01 15:20:00,1900-01-01 15:30:00,sandstorms,medium,Meal,motorcycle,1,no,metropolitan,26
0x4f42,29.0,4.9,2022-04-05,1900-01-01 17:45:00,1900-01-01 17:50:00,sandstorms,medium,Meal,electric_scooter,1,no,metropolitan,24
0x554b,24.0,4.4,2022-03-14,1900-01-01 21:45:00,1900-01-01 21:55:00,sandstorms,jam,Buffet,motorcycle,0,no,metropolitan,35
0x6d4b,35.0,4.6,2022-03-20,1900-01-01 22:45:00,1900-01-01 22:50:00,sandstorms,low,Buffet,motorcycle,0,no,metropolitan,22
0x63f7,22.0,4.7,2022-03-20,1900-01-01 19:35:00,1900-01-01 19:45:00,sunny,jam,Buffet,motorcycle,1,no,metropolitan,13
0x1cfd,32.0,4.5,2022-03-31,1900-01-01 22:20:00,1900-01-01 22:30:00,fog,low,Meal,scooter,1,no,metropolitan,32
0x6783,23.0,4.7,2022-03-26,1900-01-01 20:25:00,1900-01-01 20:30:00,stormy,jam,Drinks,motorcycle,0,no,metropolitan,16
0x55e6,25.0,5.0,2022-03-31,1900-01-01 20:15:00,1900-01-01 20:25:00,cloudy,jam,Buffet,scooter,1,no,metropolitan,34
0xd19d,25.0,5.0,2022-02-14,1900-01-01 22:35:00,1900-01-01 22:45:00,stormy,low,Drinks,scooter,1,no,urban,12
0x38b1,20.0,4.7,2022-04-04,1900-01-01 23:10:00,1900-01-01 23:25:00,sandstorms,low,Snack,electric_scooter,1,no,urban,16
0x9325,34.0,3.8,2022-03-06,1900-01-01 20:15:00,1900-01-01 20:25:00,sunny,jam,Snack,motorcycle,1,no,urban,34
0x824d,36.0,4.6,2022-03-21,1900-01-01 08:55:00,1900-01-01 09:05:00,cloudy,low,Buffet,scooter,1,no,metropolitan,15
0x50c2,35.0,5.0,2022-03-13,1900-01-01 20:20:00,1900-01-01 20:25:00,fog,jam,Drinks,motorcycle,1,no,metropolitan,27
0x568d,34.0,4.4,2022-03-23,1900-01-01 19:35:00,1900-01-01 19:50:00,sunny,jam,Drinks,electric_scooter,1,no,metropolitan,31
0x924d,27.0,5.0,2022-03-20,1900-01-01 20:55:00,1900-01-01 21:10:00,sandstorms,jam,Buffet,scooter,0,no,metropolitan,16
0x9015,32.0,4.5,2022-03-05,1900-01-01 23:10:00,1900-01-01 23:15:00,fog,low,Meal,scooter,0,no,metropolitan,17
0xd61f,24.0,4.9,2022-02-13,1900-01-01 09:15:00,1900-01-01 09:25:00,stormy,low,Meal,motorcycle,0,no,metropolitan,16
0x342f,38.0,3.5,2022-03-06,1900-01-01 21:10:00,1900-01-01 21:25:00,sunny,jam,Meal,scooter,1,no,metropolitan,34
0x9447,33.0,5.0,2022-03-11,1900-01-01 13:20:00,1900-01-01 13:30:00,windy,high,Snack,motorcycle,0,yes,metropolitan,46
0x12ee,36.0,4.8,2022-03-05,1900-01-01 22:45:00,1900-01-01 22:55:00,fog,low,Snack,scooter,1,no,metropolitan,19
0x669d,34.0,4.0,2022-03-01,1900-01-01 08:35:00,1900-01-01 08:50:00,stormy,low,Buffet,motorcycle,1,no,metropolitan,29
0xabc4,29.0,4.9,2022-03-02,1900-01-01 21:30:00,1900-01-01 21:45:00,sunny,jam,Drinks,motorcycle,0,no,metropolitan,11
0xc811,32.0,4.9,2022-02-13,1900-01-01 14:15:00,1900-01-01 14:25:00,sandstorms,high,Drinks,scooter,0,no,metropolitan,28
0x34d6,22.0,4.5,2022-03-24,1900-01-01 20:55:00,1900-01-01 21:10:00,cloudy,jam,Snack,motorcycle,1,no,metropolitan,28
0x7880,26.0,4.2,2022-03-11,1900-01-01 10:35:00,1900-01-01 10:45:00,stormy,low,Buffet,motorcycle,1,no,metropolitan,23
0x7989,38.0,4.8,2022-03-08,1900-01-01 22:25:00,1900-01-01 22:30:00,cloudy,low,Meal,motorcycle,0,no,metropolitan,28
0x9f00,24.0,4.9,2022-03-10,1900-01-01 17:40:00,1900-01-01 17:50:00,fog,medium,Meal,scooter,0,no,metropolitan,25
0xb9bb,37.0,4.6,2022-04-02,1900-01-01 21:30:00,1900-01-01 21:45:00,sunny,jam,Drinks,motorcycle,0,no,metropolitan,23
0x9636,36.0,4.5,2022-03-16,1900-01-01 20:55:00,1900-01-01 21:10:00,cloudy,jam,Meal,motorcycle,1,no,metropolitan,41
0xbc04,31.0,3.8,2022-03-29,1900-01-01 21:10:00,1900-01-01 21:20:00,windy,jam,Snack,motorcycle,1,no,metropolitan,37
0x72c1,30.0,5.0,2022-03-04,1900-01-01 23:40:00,1900-01-01 23:50:00,stormy,low,Snack,motorcycle,0,no,metropolitan,25
0x5427,29.0,4.6,2022-03-14,1900-01-01 20:30:00,1900-01-01 20:35:00,sunny,jam,Buffet,scooter,0,no,metropolitan,19
0x2f3b,24.0,3.2,2022-04-04,1900-01-01 23:10:00,1900-01-01 23:25:00,sunny,low,Snack,scooter,1,no,metropolitan,35
0xb929,21.0,4.9,2022-03-31,1900-01-01 22:10:00,1900-01-01 22:25:00,sandstorms,low,Buffet,motorcycle,0,no,urban,15
0x2291,22.0,4.7,2022-03-12,1900-01-01 22:15:00,1900-01-01 22:20:00,windy,low,Drinks,scooter,1,no,metropolitan,15
0xd04b,30.0,4.4,2022-02-15,1900-01-01 13:20:00,1900-01-01 13:35:00,stormy,high,Drinks,electric_scooter,1,no,metropolitan,31
0x3888,32.0,5.0,2022-04-01,1900-01-01 20:45:00,1900-01-01 20:50:00,cloudy,jam,Meal,motorcycle,1,no,urban,28
0xa091,25.0,4.8,2022-03-02,1900-01-01 17:40:00,1900-01-01 17:45:00,stormy,medium,Drinks,scooter,0,no,urban,16
0xcfef,36.0,4.5,2022-02-13,1900-01-01 10:20:00,1900-01-01 10:25:00,stormy,low,Buffet,electric_scooter,1,no,metropolitan,28
0x218f,28.0,5.0,2022-03-03,1900-01-01 23:45:00,1900-01-01 23:50:00,stormy,low,Meal,scooter,0,no,metropolitan,13
0x213a,26.0,4.3,2022-03-23,1900-01-01 21:25:00,1900-01-01 21:30:00,fog,jam,Drinks,electric_scooter,1,no,metropolitan,38
0xbb84,38.0,4.9,2022-03-28,1900-01-01 08:10:00,1900-01-01 08:15:00,sandstorms,low,Snack,scooter,0,no,metropolitan,26
0x27e5,28.0,4.8,2022-03-09,1900-01-01 20:30:00,1900-01-01 20:45:00,sunny,jam,Snack,scooter,0,no,metropolitan,14
0x9181,37.0,4.8,2022-03-17,1900-01-01 11:25:00,1900-01-01 11:30:00,cloudy,high,Buffet,motorcycle,1,no,metropolitan,28
0x4412,28.0,4.8,2022-03-30,1900-01-01 18:40:00,1900-01-01 18:50:00,windy,medium,Buffet,scooter,1,no,metropolitan,28
0x2e3a,38.0,4.4,2022-03-05,1900-01-01 08:30:00,1900-01-01 08:45:00,sandstorms,low,Snack,motorcycle,1,no,metropolitan,26
0x7746,23.0,4.7,2022-04-02,1900-01-01 18:55:00,1900-01-01 19:10:00,sunny,medium,Buffet,motorcycle,1,no,metropolitan,19
0x950b,37.0,4.7,2022-03-07,1900-01-01 22:20:00,1900-01-01 22:25:00,sunny,low,Snack,motorcycle,0,no,metropolitan,23
0x25ff,20.0,4.8,2022-03-02,1900-01-01 21:40:00,1900-01-01 21:50:00,stormy,jam,Meal,motorcycle,1,no,metropolitan,26
0x416d,32.0,4.9,2022-03-12,1900-01-01 23:20:00,1900-01-01 23:25:00,sunny,low,Snack,scooter,0,no,metropolitan,16
0x3e3c,25.0,4.0,2022-03-11,1900-01-01 22:25:00,1900-01-01 22:35:00,windy,low,Meal,motorcycle,1,no,urban,23
0x9e7,27.0,5.0,2022-03-19,1900-01-01 10:20:00,1900-01-01 10:30:00,sunny,low,Buffet,motorcycle,1,no,metropolitan,20
0xde5d,23.0,4.7,2022-02-13,1900-01-01 13:10:00,1900-01-01 13:15:00,sandstorms,high,Drinks,motorcycle,1,no,metropolitan,24
0x7f3e,29.0,4.9,2022-03-11,1900-01-01 10:15:00,1900-01-01 10:25:00,sunny,low,Snack,scooter,1,no,urban,16
0x7e45,38.0,4.9,2022-04-05,1900-01-01 10:20:00,1900-01-01 10:30:00,stormy,low,Buffet,scooter,1,no,metropolitan,24
0x2f42,21.0,4.5,2022-04-03,1900-01-01 22:10:00,1900-01-01 22:15:00,fog,low,Snack,electric_scooter,1,no,urban,14
0x39d3,33.0,4.6,2022-03-28,1900-01-01 10:20:00,1900-01-01 10:25:00,fog,low,Meal,scooter,1,no,metropolitan,15
0x3ab4,31.0,4.4,2022-03-05,1900-01-01 09:35:00,1900-01-01 09:45:00,stormy,low,Buffet,motorcycle,0,no,metropolitan,24
0x828e,31.0,4.9,2022-03-02,1900-01-01 19:30:00,1900-01-01 19:35:00,stormy,jam,Snack,motorcycle,1,no,metropolitan,42
0x122c,22.0,4.2,2022-03-07,1900-01-01 23:20:00,1900-01-01 23:25:00,sandstorms,low,Drinks,motorcycle,1,no,metropolitan,24
0x5cac,21.0,4.5,2022-03-17,1900-01-01 17:50:00,1900-01-01 18:05:00,sunny,medium,Buffet,motorcycle,1,no,metropolitan,18
0xdc08,31.0,4.1,2022-02-12,1900-01-01 23:25:00,1900-01-01 23:35:00,fog,low,Meal,motorcycle,1,no,metropolitan,41
0x98b4,22.0,4.6,2022-03-29,1900-01-01 17:50:00,1900-01-01 17:55:00,windy,medium,Drinks,motorcycle,1,no,metropolitan,32
0xb2b8,30.0,4.8,2022-03-23,1900-01-01 22:25:00,1900-01-01 22:30:00,sandstorms,low,Snack,motorcycle,0,no,urban,24
0xbaac,27.0,4.6,2022-03-25,1900-01-01 19:30:00,1900-01-01 19:35:00,cloudy,jam,Drinks,motorcycle,2,no,urban,47
0x1c57,37.0,4.6,2022-03-26,1900-01-01 09:30:00,1900-01-01 09:40:00,stormy,low,Snack,motorcycle,0,no,metropolitan,25
0x940c,31.0,4.7,2022-03-01,1900-01-01 16:15:00,1900-01-01 16:30:00,sandstorms,medium,Meal,motorcycle,1,no,metropolitan,28
0x69da,28.0,4.2,2022-03-21,1900-01-01 11:55:00,1900-01-01 12:10:00,sunny,high,Snack,motorcycle,1,no,metropolitan,41
0xde02,26.0,4.9,2022-02-17,1900-01-01 14:20:00,1900-01-01 14:25:00,sandstorms,high,Drinks,motorcycle,1,no,metropolitan,18
0x1a3a,39.0,4.7,2022-03-07,1900-01-01 14:40:00,1900-01-01 14:45:00,sandstorms,high,Drinks,motorcycle,1,yes,metropolitan,40
0x6b1c,37.0,4.7,2022-03-31,1900-01-01 18:15:00,1900-01-01 18:20:00,stormy,medium,Buffet,motorcycle,0,no,semi-urban,48
0x7c1d,32.0,5.0,2022-03-09,1900-01-01 12:30:00,1900-01-01 12:45:00,sunny,high,Meal,electric_scooter,1,no,metropolitan,23
0x11d3,31.0,4.0,2022-03-07,1900-01-01 16:50:00,1900-01-01 16:55:00,sandstorms,medium,Drinks,scooter,0,no,metropolitan,31
0x2079,24.0,4.7,2022-03-10,1900-01-01 19:40:00,1900-01-01 19:50:00,sunny,jam,Buffet,motorcycle,0,no,metropolitan,13
0x7685,26.0,3.5,2022-03-13,1900-01-01 21:40:00,1900-01-01 21:45:00,sunny,jam,Buffet,motorcycle,1,yes,metropolitan,52
0x7eaa,23.0,4.8,2022-03-29,1900-01-01 23:10:00,1900-01-01 23:25:00,stormy,low,Buffet,motorcycle,1,no,metropolitan,15
0xcecd,35.0,4.9,2022-02-17,1900-01-01 15:40:00,1900-01-01 15:45:00,windy,medium,Snack,motorcycle,0,no,metropolitan,26
0xb96f,21.0,4.6,2022-03-02,1900-01-01 18:50:00,1900-01-01 18:55:00,stormy,medium,Buffet,scooter,0,no,urban,21
0xb586,27.0,5.0,2022-03-25,1900-01-01 19:30:00,1900-01-01 19:45:00,fog,jam,Drinks,scooter,1,no,metropolitan,44
0xd5ee,32.0,4.1,2022-02-12,1900-01-01 21:15:00,1900-01-01 21:20:00,fog,jam,Buffet,motorcycle,3,yes,metropolitan,48
0x73a4,31.0,4.9,2022-03-16,1900-01-01 22:10:00,1900-01-01 22:15:00,stormy,low,Snack,motorcycle,1,no,metropolitan,24
0x8a9a,25.0,4.9,2022-03-01,1900-01-01 18:35:00,1900-01-01 18:40:00,fog,medium,Buffet,scooter,1,no,metropolitan,16
0xc9ad,35.0,4.6,2022-02-11,1900-01-01 23:20:00,1900-01-01 23:35:00,windy,low,Snack,scooter,1,no,urban,21
0xca6b,20.0,4.7,2022-02-18,1900-01-01 22:25:00,1900-01-01 22:35:00,stormy,low,Meal,scooter,1,no,urban,17
0x796e,28.0,4.8,2022-03-21,1900-01-01 11:20:00,1900-01-01 11:30:00,stormy,high,Drinks,motorcycle,0,no,metropolitan,28
0x1953,35.0,4.9,2022-04-01,1900-01-01 09:30:00,1900-01-01 09:35:00,sunny,low,Drinks,motorcycle,0,no,urban,29
0xb4f1,32.0,4.5,2022-03-20,1900-01-01 17:15:00,1900-01-01 17:25:00,sandstorms,medium,Meal,scooter,1,no,metropolitan,27
0xd24,33.0,4.7,2022-04-03,1900-01-01 15:15:00,1900-01-01 15:25:00,sunny,medium,Buffet,motorcycle,0,no,metropolitan,19
0x14bb,30.0,4.9,2022-03-03,1900-01-01 08:35:00,1900-01-01 08:50:00,stormy,low,Meal,scooter,0,no,urban,25
0xd69b,35.0,4.5,2022-02-13,1900-01-01 22:30:00,1900-01-01 22:45:00,windy,low,Meal,motorcycle,0,no,metropolitan,23
0x2648,25.0,4.7,2022-03-05,1900-01-01 13:15:00,1900-01-01 13:20:00,cloudy,high,Drinks,motorcycle,0,no,metropolitan,22
0x8076,25.0,4.9,2022-04-06,1900-01-01 17:35:00,1900-01-01 17:40:00,sandstorms,medium,Snack,motorcycle,1,no,metropolitan,17
0xad97,31.0,4.7,2022-04-05,1900-01-01 14:40:00,1900-01-01 14:55:00,sunny,high,Buffet,motorcycle,1,no,metropolitan,17
0x7f04,37.0,4.5,2022-03-07,1900-01-01 15:15:00,1900-01-01 15:30:00,fog,medium,Buffet,electric_scooter,0,no,urban,19
0xa931,29.0,3.1,2022-03-06,1900-01-01 23:10:00,1900-01-01 23:25:00,sunny,low,Drinks,scooter,1,no,metropolitan,34
0xa8dc,31.0,4.7,2022-03-09,1900-01-01 15:25:00,1900-01-01 15:30:00,cloudy,medium,Buffet,scooter,0,no,metropolitan,19
0x1885,29.0,4.9,2022-03-09,1900-01-01 18:40:00,1900-01-01 18:55:00,windy,medium,Snack,motorcycle,1,no,metropolitan,27
0x6366,26.0,4.7,2022-03-16,1900-01-01 20:20:00,1900-01-01 20:35:00,cloudy,jam,Buffet,scooter,0,no,metropolitan,38
0x63cd,30.0,4.6,2022-03-26,1900-01-01 10:20:00,1900-01-01 10:30:00,cloudy,low,Drinks,motorcycle,1,no,metropolitan,16
0x86ab,33.0,4.6,2022-04-04,1900-01-01 21:25:00,1900-01-01 21:40:00,cloudy,jam,Snack,motorcycle,1,no,urban,47
0x8188,21.0,4.7,2022-03-27,1900-01-01 20:10:00,1900-01-01 20:15:00,cloudy,jam,Drinks,motorcycle,0,no,metropolitan,32
0xa12,32.0,4.7,2022-03-13,1900-01-01 19:15:00,1900-01-01 19:25:00,sunny,jam,Drinks,motorcycle,1,no,metropolitan,20
0x73e8,36.0,4.9,2022-03-05,1900-01-01 19:40:00,1900-01-01 19:45:00,windy,jam,Buffet,motorcycle,1,no,metropolitan,25
0x6e4b,23.0,4.7,2022-03-13,1900-01-01 11:40:00,1900-01-01 11:45:00,stormy,high,Buffet,motorcycle,0,no,urban,20
0x52bd,39.0,4.8,2022-03-26,1900-01-01 19:55:00,1900-01-01 20:05:00,sandstorms,jam,Meal,motorcycle,1,no,metropolitan,27
0xd3e5,28.0,4.8,2022-02-16,1900-01-01 23:25:00,1900-01-01 23:30:00,fog,low,Snack,motorcycle,1,no,metropolitan,20
0x8973,32.0,4.3,2022-03-21,1900-01-01 16:20:00,1900-01-01 16:25:00,windy,medium,Buffet,motorcycle,1,no,urban,35
0x2d4d,33.0,4.7,2022-03-28,1900-01-01 21:30:00,1900-01-01 21:40:00,sandstorms,jam,Buffet,motorcycle,1,no,metropolitan,25
0x42ff,31.0,4.1,2022-03-29,1900-01-01 21:35:00,1900-01-01 21:50:00,sunny,jam,Buffet,scooter,0,no,metropolitan,31
0x2df9,29.0,5.0,2022-03-10,1900-01-01 19:35:00,1900-01-01 19:45:00,sandstorms,jam,Snack,motorcycle,0,no,metropolitan,28
0x43a9,36.0,4.2,2022-03-03,1900-01-01 19:20:00,1900-01-01 19:35:00,windy,jam,Drinks,motorcycle,1,no,metropolitan,48
0x7bc8,34.0,4.8,2022-03-09,1900-01-01 18:15:00,1900-01-01 18:25:00,stormy,medium,Meal,motorcycle,1,no,metropolitan,35
0xb9f6,36.0,4.1,2022-03-21,1900-01-01 17:55:00,1900-01-01 18:05:00,sandstorms,medium,Meal,motorcycle,2,no,metropolitan,36
0x129e,37.0,4.8,2022-03-18,1900-01-01 19:50:00,1900-01-01 20:05:00,sandstorms,jam,Buffet,motorcycle,3,no,metropolitan,45
0xc3f9,34.0,4.9,2022-02-13,1900-01-01 10:20:00,1900-01-01 10:30:00,sunny,low,Drinks,motorcycle,0,no,urban,26
0x8807,21.0,4.4,2022-03-03,1900-01-01 19:10:00,1900-01-01 19:20:00,windy,jam,Snack,motorcycle,1,no,metropolitan,31
0xc0cd,29.0,4.8,2022-02-18,1900-01-01 22:55:00,1900-01-01 23:05:00,fog,low,Drinks,motorcycle,0,no,metropolitan,22
0x4b36,20.0,4.9,2022-04-01,1900-01-01 08:35:00,1900-01-01 08:45:00,stormy,low,Meal,scooter,1,no,metropolitan,17
0x71eb,32.0,4.6,2022-03-02,1900-01-01 23:30:00,1900-01-01 23:40:00,sandstorms,low,Meal,motorcycle,0,no,urban,16
0x90e2,21.0,4.7,2022-03-04,1900-01-01 19:45:00,1900-01-01 19:50:00,cloudy,jam,Snack,motorcycle,2,yes,metropolitan,48
0xdf29,32.0,4.9,2022-02-18,1900-01-01 17:20:00,1900-01-01 17:35:00,sunny,medium,Drinks,scooter,0,no,metropolitan,21
0xc5f,22.0,4.7,2022-03-10,1900-01-01 22:45:00,1900-01-01 22:50:00,sandstorms,low,Snack,motorcycle,0,no,metropolitan,15
0x4973,34.0,4.8,2022-03-11,1900-01-01 23:15:00,1900-01-01 23:25:00,sunny,low,Buffet,scooter,0,no,metropolitan,15
0x7de6,26.0,4.7,2022-04-01,1900-01-01 15:40:00,1900-01-01 15:55:00,windy,medium,Snack,motorcycle,1,no,metropolitan,19
0x9a42,26.0,4.7,2022-03-09,1900-01-01 11:10:00,1900-01-01 11:25:00,sunny,high,Snack,scooter,0,no,metropolitan,13
0x3fe2,35.0,4.6,2022-03-15,1900-01-01 09:15:00,1900-01-01 09:25:00,cloudy,low,Meal,scooter,1,no,urban,17
0xc616,23.0,4.8,2022-02-16,1900-01-01 20:10:00,1900-01-01 20:15:00,stormy,jam,Meal,electric_scooter,1,no,urban,26
0xa4f7,29.0,4.9,2022-03-19,1900-01-01 18:20:00,1900-01-01 18:35:00,sunny,medium,Drinks,motorcycle,0,no,metropolitan,12
0x3647,31.0,4.6,2022-03-03,1900-01-01 20:45:00,1900-01-01 20:55:00,stormy,jam,Snack,motorcycle,1,no,metropolitan,30
0x56b8,35.0,4.5,2022-03-07,1900-01-01 08:20:00,1900-01-01 08:35:00,cloudy,low,Drinks,electric_scooter,0,no,urban,17
0x43af,21.0,4.9,2022-04-03,1900-01-01 18:30:00,1900-01-01 18:40:00,fog,medium,Buffet,motorcycle,1,no,metropolitan,18
0xb184,31.0,4.5,2022-03-08,1900-01-01 19:30:00,1900-01-01 19:40:00,sunny,jam,Snack,scooter,0,no,metropolitan,25
0x9b7c,33.0,4.9,2022-03-07,1900-01-01 18:15:00,1900-01-01 18:20:00,cloudy,medium,Drinks,scooter,0,no,urban,17
0xc85,23.0,4.7,2022-03-11,1900-01-01 20:30:00,1900-01-01 20:40:00,fog,jam,Buffet,motorcycle,1,no,urban,24
0xcfb2,38.0,4.9,2022-02-15,1900-01-01 08:30:00,1900-01-01 08:35:00,cloudy,low,Drinks,scooter,1,no,urban,19
0xafa3,25.0,4.8,2022-04-03,1900-01-01 21:15:00,1900-01-01 21:25:00,sandstorms,jam,Snack,electric_scooter,1,no,urban,23
0x66d3,24.0,4.9,2022-03-01,1900-01-01 22:15:00,1900-01-01 22:20:00,sunny,low,Meal,motorcycle,1,no,metropolitan,20
0x4279,37.0,3.5,2022-03-02,1900-01-01 21:20:00,1900-01-01 21:25:00,windy,jam,Meal,scooter,1,no,metropolitan,41
0xbb1d,27.0,4.6,2022-04-05,1900-01-01 22:10:00,1900-01-01 22:25:00,sunny,low,Snack,motorcycle,0,no,urban,19
0xcca1,38.0,4.6,2022-02-13,1900-01-01 09:20:00,1900-01-01 09:30:00,windy,low,Buffet,scooter,0,no,urban,23
0xcdde,39.0,5.0,2022-02-15,1900-01-01 11:20:00,1900-01-01 11:25:00,sunny,high,Buffet,motorcycle,1,no,metropolitan,21
0x5cfd,37.0,4.3,2022-04-01,1900-01-01 22:15:00,1900-01-01 22:30:00,sandstorms,low,Snack,motorcycle,1,no,metropolitan,27
0x6943,27.0,4.8,2022-03-16,1900-01-01 19:25:00,1900-01-01 19:35:00,cloudy,jam,Snack,motorcycle,1,yes,metropolitan,40
0x1dfd,20.0,3.8,2022-03-07,1900-01-01 11:55:00,1900-01-01 12:05:00,sunny,high,Buffet,motorcycle,2,no,metropolitan,40
0x96ca,34.0,4.5,2022-03-06,1900-01-01 23:30:00,1900-01-01 23:35:00,stormy,low,Buffet,scooter,1,no,metropolitan,24
0x3410,32.0,4.7,2022-03-26,1900-01-01 08:35:00,1900-01-01 08:45:00,stormy,low,Drinks,motorcycle,1,no,metropolitan,29
0x11bc,37.0,5.0,2022-03-02,1900-01-01 18:30:00,1900-01-01 18:35:00,windy,medium,Meal,scooter,1,no,urban,24
0xbc24,37.0,4.6,2022-03-01,1900-01-01 10:25:00,1900-01-01 10:40:00,windy,low,Meal,motorcycle,1,no,metropolitan,26
0x85f0,32.0,4.9,2022-03-02,1900-01-01 21:25:00,1900-01-01 21:40:00,sunny,jam,Snack,motorcycle,0,no,urban,28
0x9da,28.0,4.6,2022-04-03,1900-01-01 10:25:00,1900-01-01 10:35:00,sandstorms,low,Drinks,scooter,1,no,urban,16
0x3860,30.0,4.8,2022-03-30,1900-01-01 14:10:00,1900-01-01 14:20:00,sunny,high,Snack,scooter,1,no,urban,23
0x1d16,38.0,4.6,2022-03-09,1900-01-01 17:50:00,1900-01-01 17:55:00,fog,medium,Drinks,electric_scooter,1,no,urban,15
0x79a2,27.0,4.3,2022-03-05,1900-01-01 11:35:00,1900-01-01 11:40:00,sunny,high,Buffet,motorcycle,3,no,metropolitan,49
0x14aa,21.0,3.4,2022-03-06,1900-01-01 23:25:00,1900-01-01 23:35:00,sunny,low,Meal,motorcycle,2,no,metropolitan,40
0x6acc,20.0,4.6,2022-03-19,1900-01-01 20:25:00,1900-01-01 20:35:00,cloudy,jam,Meal,scooter,0,no,metropolitan,20
0xb5ce,32.0,4.7,2022-04-05,1900-01-01 19:40:00,1900-01-01 19:55:00,sunny,jam,Buffet,scooter,0,no,metropolitan,22
0x7d1d,29.0,4.0,2022-03-03,1900-01-01 20:15:00,1900-01-01 20:20:00,cloudy,jam,Drinks,motorcycle,1,no,metropolitan,33
